34.227.110.80 - - [04/Apr/2026:02:52:49 +0000] "GET / HTTP/1.1" 504 176 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:00:52:44 +0000] "GET /login HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:52:44 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:52:44 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:52:54 +0000] "GET /login HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:52:54 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:52:55 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:06 +0000] "GET /?_rsc=13uu9 HTTP/1.1" 200 1939 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:06 +0000] "GET /_next/static/chunks/0.bgjv8xcb70c.js HTTP/1.1" 200 11579 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:06 +0000] "GET /_next/static/chunks/04s5mez522w51.js HTTP/1.1" 200 31167 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:13 +0000] "GET /campaigns?_rsc=lquux HTTP/1.1" 200 1968 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:14 +0000] "GET /_next/static/chunks/0ctf29v~rov9a.js HTTP/1.1" 200 3851 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:16 +0000] "GET /?_rsc=uk4mt HTTP/1.1" 200 1944 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:29 +0000] "GET /lists?_rsc=lquux HTTP/1.1" 200 1968 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:53:29 +0000] "GET /_next/static/chunks/08x4pmsyepajq.js HTTP/1.1" 200 5554 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:55:28 +0000] "GET /lists/6?_rsc=j3ktk HTTP/1.1" 200 1423 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:55:28 +0000] "GET /_next/static/chunks/0pul0ne8iph2t.js HTTP/1.1" 200 2680 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:55:32 +0000] "GET /lists?_rsc=6xqkm HTTP/1.1" 200 1968 "https://app.ximples.com.br/lists/6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:55:34 +0000] "GET /contacts?_rsc=j3ktk HTTP/1.1" 200 1962 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:00:55:34 +0000] "GET /_next/static/chunks/10_ldipvdxkk8.js HTTP/1.1" 200 6428 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [07/Apr/2026:01:09:56 +0000] "GET / HTTP/1.1" 200 12085 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:01:10:32 +0000] "GET /contacts HTTP/1.1" 200 2852 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:10:32 +0000] "GET /_next/static/chunks/0dcg5nrybyvzz.js HTTP/1.1" 200 8065 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:10:33 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:10:33 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2533 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:11:52 +0000] "GET /contacts HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:11:53 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2533 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:11:53 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:44 +0000] "GET /contacts HTTP/1.1" 200 2847 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:44 +0000] "GET /_next/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2 HTTP/1.1" 200 48432 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:44 +0000] "GET /_next/static/media/797e433ab948586e-s.p.0.q-h669a_dqa.woff2 HTTP/1.1" 200 31288 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.16t1db8_9y2o~.woff2 HTTP/1.1" 200 28388 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0yb2wil16uz6h.js HTTP/1.1" 200 2030 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/12pqiyt0ek5ng.css HTTP/1.1" 200 21733 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/14okdlxa51d~o.js HTTP/1.1" 200 8927 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0vjzrvtg1af.6.css HTTP/1.1" 200 1049 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0vkgb7xyv-nko.js HTTP/1.1" 200 71058 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0pqt~8bl3ukh4.js HTTP/1.1" 200 9256 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/turbopack-0dawjl7raq68q.js HTTP/1.1" 200 4179 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0o59ac8426icc.js HTTP/1.1" 200 37226 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0d3shmwh5_nmn.js HTTP/1.1" 200 12903 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0_y62ouqyf--c.js HTTP/1.1" 200 13310 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/15ika4zy8_z34.js HTTP/1.1" 200 2514 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0dcg5nrybyvzz.js HTTP/1.1" 200 8065 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:45 +0000] "GET /_next/static/chunks/0eax33z5cu6y2.js HTTP/1.1" 200 10043 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2533 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /login?_rsc=n62hr HTTP/1.1" 200 1970 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /favicon.png HTTP/1.1" 200 96636 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /_next/static/chunks/0iobf1jub1~ks.js HTTP/1.1" 200 12240 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /logo-ximples-white.png HTTP/1.1" 200 75703 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:12:46 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:00 +0000] "GET /?_rsc=13uu9 HTTP/1.1" 200 1944 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:00 +0000] "GET /_next/static/chunks/0uq-t3r~r.fvu.js HTTP/1.1" 200 11580 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:00 +0000] "GET /_next/static/chunks/04s5mez522w51.js HTTP/1.1" 200 31198 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:00 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:01 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:07 +0000] "GET /lists?_rsc=lquux HTTP/1.1" 200 1969 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:07 +0000] "GET /_next/static/chunks/0p-3xy8tml5fq.js HTTP/1.1" 200 5718 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:07 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:07 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:10 +0000] "GET /contacts?_rsc=1ydqd HTTP/1.1" 200 1966 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:10 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:10 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:10 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:10 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:39 +0000] "GET /contacts HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:40 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2533 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:13:40 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [07/Apr/2026:01:20:07 +0000] "GET / HTTP/1.1" 200 12085 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:01:20:13 +0000] "GET /contacts HTTP/1.1" 200 2852 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:20:13 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:20:13 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2533 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [07/Apr/2026:01:27:08 +0000] "GET / HTTP/1.1" 200 12085 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:01:27:22 +0000] "GET /contacts HTTP/1.1" 200 2852 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:22 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2534 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:22 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:40 +0000] "GET /contacts HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:40 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2529 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:40 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:42 +0000] "GET /contacts HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:43 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:43 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2534 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:57 +0000] "GET /campaigns?_rsc=n62hr HTTP/1.1" 200 1964 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:57 +0000] "GET /_next/static/chunks/0ctf29v~rov9a.js HTTP/1.1" 200 3851 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:27:57 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:04 +0000] "GET /campaigns/6?_rsc=6fwxo HTTP/1.1" 200 1425 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:05 +0000] "GET /_next/static/chunks/0l-xizahcw885.js HTTP/1.1" 200 6966 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:05 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/campaigns/6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:11 +0000] "GET /campaigns?_rsc=tohmw HTTP/1.1" 200 1969 "https://app.ximples.com.br/campaigns/6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:12 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:13 +0000] "GET /?_rsc=6fwxo HTTP/1.1" 200 1941 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:14 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:01:28:14 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
